Date,"Flow (m3/s)",,,,,,,,,,,,
"2013/04/19 16:18:18",1.2192275,,,,,,,,,,,,
"2013/04/19 16:18:48",1.2308949999999999,,,,,,,,,,,,
"2013/04/19 16:19:18",1.1923024999999998,,,,,,,,,,,,
"2013/04/19 16:19:48",1.209355,,,,,,,,,,,,
"2013/04/19 16:20:18",1.1133224999999998,,,,,,,,,,,,
"2013/04/19 16:20:48",1.169865,,,,,,,,,,,,
"2013/04/19 16:21:18",1.1599925,,,,,,,,,,,,
"2013/04/19 16:21:48",1.202175,,,,,,,,,,,,
"2013/04/19 16:22:18",1.2048675,,,,,,,,,,,,
"2013/04/19 16:22:48",1.1833274999999999,,,,,,,,,,,,
"2013/04/19 16:23:18",1.25064,,,,,,,,,,,,
"2013/04/19 16:23:48",1.1501199999999998,,,,,,,,,,,,
"2013/04/19 16:24:18",1.1994824999999998,,,,,,,,,,,,
"2013/04/19 16:24:48",1.1510175,,,,,,,,,,,,
"2013/04/19 16:25:18",1.1528124999999998,,,,,,,,,,,,
"2013/04/19 16:25:48",1.1581974999999998,,,,,,,,,,,,
"2013/04/19 16:26:18",1.1402474999999999,,,,,,,,,,,,
"2013/04/19 16:26:48",1.12499,,,,,,,,,,,,
"2013/04/19 16:27:18",1.0774224999999997,,,,,,,,,,,,
"2013/04/19 16:27:48",1.1294775,,,,,,,,,,,,
"2013/04/19 16:28:18",1.1501199999999998,,,,,,,,,,,,
"2013/04/19 16:28:48",1.1411449999999996,,,,,,,,,,,,
"2013/04/19 16:29:18",1.1222974999999997,,,,,,,,,,,,
"2013/04/19 16:29:48",1.1043474999999998,,,,,,,,,,,,
"2013/04/19 16:30:18",1.0962699999999999,,,,,,,,,,,,
"2013/04/19 16:30:48",1.1465299999999998,,,,,,,,,,,,
"2013/04/19 16:31:18",1.0935774999999999,,,,,,,,,,,,
"2013/04/19 16:31:48",1.1231949999999997,,,,,,,,,,,,
"2013/04/19 16:32:18",1.083705,,,,,,,,,,,,
"2013/04/19 16:32:48",1.1151174999999998,,,,,,,,,,,,
"2013/04/19 16:33:18",1.0415224999999997,,,,,,,,,,,,
"2013/04/19 16:33:48",1.0962699999999999,,,,,,,,,,,,
"2013/04/19 16:34:18",1.0585749999999998,,,,,,,,,,,,
"2013/04/19 16:34:48",1.11422,,,,,,,,,,,,
"2013/04/19 16:35:18",1.0370349999999997,,,,,,,,,,,,
"2013/04/19 16:35:48",1.0612675,,,,,,,,,,,,
"2013/04/19 16:36:18",1.0675499999999998,,,,,,,,,,,,
"2013/04/19 16:36:48",1.0280599999999998,,,,,,,,,,,,
"2013/04/19 16:37:18",1.0531899999999998,,,,,,,,,,,,
"2013/04/19 16:37:48",1.044215,,,,,,,,,,,,
"2013/04/19 16:38:18",1.0280599999999998,,,,,,,,,,,,
"2013/04/19 16:38:48",1.0397275,,,,,,,,,,,,
"2013/04/19 16:39:18",1.0101099999999998,,,,,,,,,,,,
"2013/04/19 16:39:48",1.00652,,,,,,,,,,,,
"2013/04/19 16:40:18",0.9778000000000001,,,,,,,,,,,,
"2013/04/19 16:40:48",0.997545,,,,,,,,,,,,
"2013/04/19 16:41:18",1.0235725,,,,,,,,,,,,
"2013/04/19 16:41:48",0.9266424999999999,,,,,,,,,,,,
"2013/04/19 16:42:18",0.9679274999999999,,,,,,,,,,,,
"2013/04/19 16:42:48",0.9697224999999999,,,,,,,,,,,,
"2013/04/19 16:43:18",0.9760049999999999,,,,,,,,,,,,
"2013/04/19 16:43:48",0.8943325000000001,,,,,,,,,,,,
"2013/04/19 16:44:18",0.9643375,,,,,,,,,,,,
"2013/04/19 16:44:48",0.9140775000000001,,,,,,,,,,,,
"2013/04/19 16:45:18",0.9778000000000001,,,,,,,,,,,,
"2013/04/19 16:45:48",0.9436950000000001,,,,,,,,,,,,
"2013/04/19 16:46:18",0.9786974999999999,,,,,,,,,,,,
"2013/04/19 16:46:48",0.9867749999999998,,,,,,,,,,,,
"2013/04/19 16:47:18",0.9625425,,,,,,,,,,,,
"2013/04/19 16:47:48",0.897025,,,,,,,,,,,,
"2013/04/19 16:48:18",0.93113,,,,,,,,,,,,
"2013/04/19 16:48:48",0.9122824999999999,,,,,,,,,,,,
"2013/04/19 16:49:18",0.932925,,,,,,,,,,,,
"2013/04/19 16:49:48",0.86292,,,,,,,,,,,,
"2013/04/19 16:50:18",0.8727924999999999,,,,,,,,,,,,
"2013/04/19 16:50:48",0.90959,,,,,,,,,,,,
"2013/04/19 16:51:18",0.8727924999999999,,,,,,,,,,,,
"2013/04/19 16:51:48",0.86292,,,,,,,,,,,,
"2013/04/19 16:52:18",0.907795,,,,,,,,,,,,
"2013/04/19 16:52:48",0.8961275000000001,,,,,,,,,,,,
"2013/04/19 16:53:18",0.8548425,,,,,,,,,,,,
"2013/04/19 16:53:48",0.868305,,,,,,,,,,,,
"2013/04/19 16:54:18",0.8315075000000001,,,,,,,,,,,,
"2013/04/19 16:54:48",0.8790749999999999,,,,,,,,,,,,
"2013/04/19 16:55:18",0.7686825,,,,,,,,,,,,
"2013/04/19 16:55:48",0.850355,,,,,,,,,,,,
"2013/04/19 16:56:18",0.8288150000000001,,,,,,,,,,,,
"2013/04/19 16:56:48",0.8386874999999999,,,,,,,,,,,,
"2013/04/19 16:57:18",0.850355,,,,,,,,,,,,
"2013/04/19 16:57:48",0.7947099999999999,,,,,,,,,,,,
"2013/04/19 16:58:18",0.7938125,,,,,,,,,,,,
"2013/04/19 16:58:48",0.832405,,,,,,,,,,,,
"2013/04/19 16:59:18",0.7399625,,,,,,,,,,,,
"2013/04/19 16:59:48",0.76599,,,,,,,,,,,,
"2013/04/19 17:00:18",0.7507325,,,,,,,,,,,,
"2013/04/19 17:00:48",0.7776575,,,,,,,,,,,,
"2013/04/19 17:01:18",0.7256025,,,,,,,,,,,,
"2013/04/19 17:01:48",0.7543225,,,,,,,,,,,,
"2013/04/19 17:02:18",0.8009924999999999,,,,,,,,,,,,
"2013/04/19 17:02:48",0.7184225,,,,,,,,,,,,
"2013/04/19 17:03:18",0.7327825,,,,,,,,,,,,
"2013/04/19 17:03:48",0.7058575,,,,,,,,,,,,
